,user,date,text,location,coordinates,filename
3721,DaveMichels,Mon Aug 09 15:46:53 +0000 2021,How bad is customer service at @Chase? I live in DEN (a major UA hub). I am UA 1K. I traded my Chase/@unitedclubs C… https://t.co/2noDatgZot,"Boulder, CO",,2021-08-16 23:36:43.265249_combined.csv
3722,laxradar,Mon Aug 09 15:45:28 +0000 2021,"United Airlines flight #UAL1990 spotted at 2,250 feet! https://t.co/LuwMP8cWQv","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
3723,laxradar,Mon Aug 09 15:45:12 +0000 2021,"United Airlines flight #UAL1093 spotted at 29,725 feet! https://t.co/0u8WD0DsMS","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
3724,huntertotheworl,Mon Aug 09 15:44:05 +0000 2021,"RT @ibkaikai: United Airlines will require all U.S. employees to be vaccinated, a first for country's carriers https://t.co/eHd2RJLH7m",Jamaica,,2021-08-16 23:36:43.265249_combined.csv
3725,laxradar,Mon Aug 09 15:43:50 +0000 2021,"United Airlines flight #UAL1946 spotted at 3,150 feet! https://t.co/cbvReWOBul","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
3726,SatanThrone,Mon Aug 09 15:43:26 +0000 2021,@tortugaconqueso @que_priti Royal Caribbean? United Airlines?,,,2021-08-16 23:36:43.265249_combined.csv
3727,laxradar,Mon Aug 09 15:38:56 +0000 2021,"United Airlines flight #UAL1513 spotted at 36,000 feet! https://t.co/hPGbcQkBJK","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
3728,SilverForest155,Mon Aug 09 15:37:40 +0000 2021,"Some good news...
United Airlines has told its 67,000 U.S.-based employees that they will need to be inoculated aga… https://t.co/uOZw87pP3H",,,2021-08-16 23:36:43.265249_combined.csv
3729,liberty84747180,Mon Aug 09 15:36:34 +0000 2021,United Airlines makes COVID-19 vaccination compulsory for staff https://t.co/JXEB8my8wB via @YouTube,,,2021-08-16 23:36:43.265249_combined.csv
3730,laxradar,Mon Aug 09 15:36:09 +0000 2021,"United Airlines flight #UAL311 spotted at 29,000 feet! https://t.co/FKCKf4yfmB","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
3731,kikkavei,Mon Aug 09 15:34:20 +0000 2021,"RT @USTransportNews: American Airlines is not planning to mandate vaccination for its employees, said CEO Doug Parker. The decision comes d…",,,2021-08-16 23:36:43.265249_combined.csv
3732,kikkavei,Mon Aug 09 15:34:16 +0000 2021,"RT @USTransportNews: United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid-19 by no later than Oct. 25 or…",,,2021-08-16 23:36:43.265249_combined.csv
3733,PanchoSilentman,Mon Aug 09 15:34:10 +0000 2021,Want to know who is flying the illegals into America. @miles4migrants funded by the Shapiro Foundation and Tripadvi… https://t.co/i0UAGxT4ev,Window Rock. Navajo Nation AZ.,,2021-08-16 23:36:43.265249_combined.csv
3734,TheITWatcher,Mon Aug 09 15:34:03 +0000 2021,United Airlines will require staff to be vaccinated https://t.co/pPgM0G4ewb https://t.co/jqWfbjbLLu,France,,2021-08-16 23:36:43.265249_combined.csv
3735,laxradar,Mon Aug 09 15:33:26 +0000 2021,"United Airlines flight #UAL3046 spotted at 2,250 feet! https://t.co/CjIH8iREvX","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
3736,Curmudgeon21653,Mon Aug 09 15:32:34 +0000 2021,"RT @dtweiseth: @CNBC @Lebeaucarnews The other airlines are going to get all the anti-vax crowd flying on their airplanes, given that choice…","Philadelphia, PA",,2021-08-16 23:36:43.265249_combined.csv
3737,FlyhoopTravels,Mon Aug 09 15:32:07 +0000 2021,"Austin to Kailua-Kona Hawaii or Vice Versa $396 RT Airfares on Alaska, American, Delta, United or Hawaiian Airlines… https://t.co/E8lZrgqJzZ",,,2021-08-16 23:36:43.265249_combined.csv
3738,Shapalicious,Mon Aug 09 15:30:56 +0000 2021,RT @otherchrispaul: United Airlines will require COVID vaccines for employees; Frontier says vaccines or testing https://t.co/BlEtJOjytT vi…,denver,,2021-08-16 23:36:43.265249_combined.csv
3739,ibkaikai,Mon Aug 09 15:30:12 +0000 2021,"United Airlines will require all U.S. employees to be vaccinated, a first for country's carriers https://t.co/eHd2RJLH7m","Silver Spring, MD",,2021-08-16 23:36:43.265249_combined.csv
3740,otherchrispaul,Mon Aug 09 15:30:00 +0000 2021,United Airlines will require COVID vaccines for employees; Frontier says vaccines or testing… https://t.co/JhU5yxDMBR,Denver,,2021-08-16 23:36:43.265249_combined.csv
3741,TransportStats,Mon Aug 09 15:29:51 +0000 2021,"US #airlines June #employment (pssgr+cargo) (709,678) up by only 48 workers from May, still down 39,349 from pre-… https://t.co/TeZe33ADBs","Washington, DC",,2021-08-16 23:36:43.265249_combined.csv
3742,laxradar,Mon Aug 09 15:29:11 +0000 2021,"United Airlines flight #UAL2387 spotted at 34,000 feet! https://t.co/3w6aQuEtEv","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
3743,Hector_McNeil,Mon Aug 09 15:28:54 +0000 2021,RT @hanetf: Good news for all #AmericanFootball fans🏈 @United has announced plans to add 74 flights between college towns and professional…,"City of London, London",,2021-08-16 23:36:43.265249_combined.csv
3744,USTransportNews,Mon Aug 09 15:28:43 +0000 2021,"American Airlines is not planning to mandate vaccination for its employees, said CEO Doug Parker. The decision come… https://t.co/TcuSQO67xL",,,2021-08-16 23:36:43.265249_combined.csv
3745,USTransportNews,Mon Aug 09 15:28:19 +0000 2021,"United Airlines will require its 67,000 U.S. employees to get vaccinated against Covid-19 by no later than Oct. 25… https://t.co/78ArJhnEKh",,,2021-08-16 23:36:43.265249_combined.csv
3746,AboveHvilleTN,Mon Aug 09 17:13:55 +0000 2021,"UAL1744 N818UA Airbus A319 131 United Airlines: 0.5 mi away @ 2350 ft and 43.2° frm hrzn, heading S @ 0.0mi/h 12:12… https://t.co/c4PmUA7hRT","Hendersonville, TN",,2021-08-16 23:36:43.265249_combined.csv
3747,MoyarB,Mon Aug 09 17:11:17 +0000 2021,RT @MCO: Forgot your mask? We got you covered. You can find Clean &amp; Safe Travels PPE vending machines available throughout our Main Termina…,The Beautiful Sunshine State,,2021-08-16 23:36:43.265249_combined.csv
3748,BeckiHayesTX,Mon Aug 09 17:09:35 +0000 2021,@ccrcasting @united I’m so sorry to hear of your suffering🥰🥰🥰This happened to me a month ago in Texas!!! Southwest… https://t.co/LEHIDA81kl,United States,,2021-08-16 23:36:43.265249_combined.csv
3749,claimcompanies,Mon Aug 09 17:08:33 +0000 2021,RT @brendanjharkin: Have to ring United Airlines tomorrow because the first connecting flight for my trip to America has been cancelled whi…,,,2021-08-16 23:36:43.265249_combined.csv
3750,woozleweasels,Mon Aug 09 17:07:47 +0000 2021,RT @AnciraBecky: United Airlines to Require Employees to Receive Coronavirus Vaccination | Health News | US News https://t.co/DhdHUHYXC8,USA,,2021-08-16 23:36:43.265249_combined.csv
3751,gretchiekc,Mon Aug 09 17:07:19 +0000 2021,"BRAVO.  

It's amazing...stunning really to me that people are so willing and ready to force a drug on their fellow… https://t.co/q4OMWW2Fy7","Virginia, USA",,2021-08-16 23:36:43.265249_combined.csv
3752,TrumpWatchNews,Mon Aug 09 17:07:17 +0000 2021,"More than a dozen large U.S. corporations, including Walmart, Google, Tyson Foods and United Airlines, have recentl… https://t.co/ju7w6cfqUR","Florida, USA",,2021-08-16 23:36:43.265249_combined.csv
3753,LadyTonia,Mon Aug 09 17:06:33 +0000 2021,RT @msainat1: United Airlines is outsourcing their catering operations rather than bargain a union contract with their current employees.…,,,2021-08-16 23:36:43.265249_combined.csv
3754,laxradar,Mon Aug 09 17:05:42 +0000 2021,"United Airlines flight #UAL1778 spotted at 15,725 feet! https://t.co/RYvtGCf4I6","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
3755,MCO,Mon Aug 09 17:05:14 +0000 2021,Forgot your mask? We got you covered. You can find Clean &amp; Safe Travels PPE vending machines available throughout o… https://t.co/N4Rpk390Ef,"Orlando, Florida",,2021-08-16 23:36:43.265249_combined.csv
3756,AmericanEpilog,Mon Aug 09 17:05:05 +0000 2021,Pilots to United Airlines: Not So Fast on Vaccine Mandate https://t.co/1D5SJ2d6YJ via @BarronsOnline,,,2021-08-16 23:36:43.265249_combined.csv
3757,markeishalejean,Mon Aug 09 17:05:04 +0000 2021,@chrisandraf40 @united Man I been hearing shit about all the airlines ion even wanna fly at all 🤣,,,2021-08-16 23:36:43.265249_combined.csv
3758,GreggASmith3,Mon Aug 09 17:02:06 +0000 2021,"@ElonBachman I got tired of fact checking this shit.  100% of these posts have turned out NOT to be doctors, NOT to… https://t.co/Ea8KMJIteS","Texas, USA",,2021-08-16 23:36:43.265249_combined.csv
3759,BetterknowYou,Mon Aug 09 17:00:33 +0000 2021,"RT @BetterknowYou: Top execs from Morgan Stanley, Mastercard, and United Airlines dish on their 5 summer reading recommendations about ever…",Suisse,,2021-08-16 23:36:43.265249_combined.csv
3760,brendanjharkin,Mon Aug 09 16:56:02 +0000 2021,Have to ring United Airlines tomorrow because the first connecting flight for my trip to America has been cancelled… https://t.co/2fjAyJmiTT,Northern Ireland,,2021-08-16 23:36:43.265249_combined.csv
3761,Suziebeth22,Mon Aug 09 16:55:49 +0000 2021,"@CNBC @Lebeaucarnews United Airlines partakes in the age old, American practice of systemic racism, disguised as ri… https://t.co/oUHrevt1Ws",,,2021-08-16 23:36:43.265249_combined.csv
3762,Shawnda_KC,Mon Aug 09 16:54:34 +0000 2021,Hotels and airlines have reported a rise in bookings for travel in the United States in the last couple of months.… https://t.co/EYL51UqHUo,"Kansas City, MO",,2021-08-16 23:36:43.265249_combined.csv
3763,msainat1,Mon Aug 09 16:53:43 +0000 2021,United Airlines is outsourcing their catering operations rather than bargain a union contract with their current em… https://t.co/2RjfoBFJid,"Gainesville, Florida",,2021-08-16 23:36:43.265249_combined.csv
3764,adamlyons9,Mon Aug 09 16:50:05 +0000 2021,"Seriously https://t.co/Ikm1CJHqPu?  323 minutes to wait?  

Unacceptable.  

Public Service Announcement: don't buy… https://t.co/9ff4HxvBh6","Denver, CO",,2021-08-16 23:36:43.265249_combined.csv
3765,MichelleMD404,Mon Aug 09 16:43:36 +0000 2021,"RT @OklahomaCovid: Covid Vaccine Mandates sweep across Corporate America

More than a dozen large U.S. corporations, including Walmart, Goo…","Oklahoma, USA",,2021-08-16 23:36:43.265249_combined.csv
3766,Hugo_Boss89,Mon Aug 09 16:40:11 +0000 2021,Excited for a United Airlines Knuckle Sandwich® https://t.co/RP3WK9smqo,At Large,,2021-08-16 23:36:43.265249_combined.csv
3767,Research_USDOT,Mon Aug 09 16:39:02 +0000 2021,"RT @TransportStats: US #airlines June #employment (pssgr+cargo) (709,678) up by only 48 workers from May, still down 39,349 from pre- #pand…","Washington, D.C.",,2021-08-16 23:36:43.265249_combined.csv
3768,williamisworldw,Mon Aug 09 16:38:42 +0000 2021,"More than a dozen large U.S. corporations, including Walmart, Google, Tyson Foods and United Airlines, have recentl… https://t.co/HA3trh8yfd",,,2021-08-16 23:36:43.265249_combined.csv
3769,MightyTravels,Mon Aug 09 16:38:29 +0000 2021,US$217 - Cheap flights to Kahului from Portland (United Airlines) https://t.co/VO5fZ1cU9M,,,2021-08-16 23:36:43.265249_combined.csv
3770,Barking_Digits,Mon Aug 09 16:37:36 +0000 2021,"Why ?

Covid19 is over. 
 https://t.co/HdWVrn9myH",,,2021-08-16 23:36:43.265249_combined.csv
3771,RudyGIII,Mon Aug 09 16:36:36 +0000 2021,"If you're flying.

Please be patient.
Realize every airline is shorthanded.
Be early.
Please follow the rules.
And… https://t.co/5jfWOF2Lxz",St. Louis/Houston/Los Angeles,,2021-08-16 23:36:43.265249_combined.csv
3772,FlyhoopTravels,Mon Aug 09 16:32:07 +0000 2021,Miami to Vancouver British Columbia Canada $317 RT Airfares on United or American Airlines Main Cabin (Travel Septe… https://t.co/iIKXyOQEUS,,,2021-08-16 23:36:43.265249_combined.csv
3773,AlisonBoxxer,Mon Aug 09 16:31:03 +0000 2021,"@ImSpeaking13 Corporate America is about to make them poor too
...they WILL be fired if they are not VAXXED
More th… https://t.co/SV5WcNkZmo",,,2021-08-16 23:36:43.265249_combined.csv
3774,AlisonBoxxer,Mon Aug 09 16:29:41 +0000 2021,"@DWUhlfelderLaw More than a dozen large U.S. corporations, including Walmart, Google, Tyson Foods and United Airlin… https://t.co/e4zg2xiRZI",,,2021-08-16 23:36:43.265249_combined.csv
3775,OklahomaCovid,Mon Aug 09 16:29:06 +0000 2021,"Covid Vaccine Mandates sweep across Corporate America

More than a dozen large U.S. corporations, including Walmart… https://t.co/wmZRgIsi2T",Tulsa County ,,2021-08-16 23:36:43.265249_combined.csv
3776,AlisonBoxxer,Mon Aug 09 16:27:12 +0000 2021,"More than a dozen large U.S. corporations, including Walmart, Google, Tyson Foods and United Airlines, have recentl… https://t.co/2Hy1ApoJYA",,,2021-08-16 23:36:43.265249_combined.csv
3777,Refess,Mon Aug 09 16:26:47 +0000 2021,United Airlines will require US employees to be vaccinated - United Airlines will require employees in the U.S. to… https://t.co/kl3BG5fBAq,,,2021-08-16 23:36:43.265249_combined.csv
3778,2simplyput4,Mon Aug 09 16:21:57 +0000 2021,"Will the legacy airlines: American, Delta, &amp; United require all passengers to provide vaccination verification in order to travel?",,,2021-08-16 23:36:43.265249_combined.csv
3779,laxradar,Mon Aug 09 18:03:24 +0000 2021,"United Airlines flight #UAL554 spotted at 4,650 feet! https://t.co/0vdL6rLLxk","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
3780,above_monroe,Mon Aug 09 18:03:12 +0000 2021,"🇺🇸 UNITED #UAL2426: 4.1mi away [60° elevation] @ 37000ft, heading NE @ 502mph [United Airlines - #BOEING 737-824]… https://t.co/Mu7gpqCSuk","New Jersey, USA",,2021-08-16 23:36:43.265249_combined.csv
3781,mapwareai,Mon Aug 09 18:01:03 +0000 2021,"American Airlines and United Airlines have both committed to flying electric vertical takeoff and land aircraft, or… https://t.co/wBliKVKQOM","Washington, DC",,2021-08-16 23:36:43.265249_combined.csv
3782,laxradar,Mon Aug 09 17:58:52 +0000 2021,"United Airlines flight #UAL2071 spotted at 10,150 feet! https://t.co/kkoxgq0igT","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
3783,AmandaPLuff,Mon Aug 09 17:55:34 +0000 2021,"@MakDPostmodern @OliviaMesser ""Despite the efforts of the crew to locate the stowaway avian, nobody ever did find t… https://t.co/qccziqVp95","Columbus, OH",,2021-08-16 23:36:43.265249_combined.csv
3784,throck77_nathan,Mon Aug 09 17:55:02 +0000 2021,United Airlines is horrible. Lost our bags and they don’t care. Nice!,"Dothan, Al",,2021-08-16 23:36:43.265249_combined.csv
3785,laxradar,Mon Aug 09 17:53:44 +0000 2021,"United Airlines flight #UAL2361 spotted at 4,425 feet! https://t.co/twQYhdT9B1","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
3786,MightyTravels,Mon Aug 09 17:50:38 +0000 2021,US$216 - Cheap flights to Kona from Sacramento (United Airlines) https://t.co/kN48PytY9W,,,2021-08-16 23:36:43.265249_combined.csv
3787,JackDeTate,Mon Aug 09 17:48:16 +0000 2021,RT @ballerinaX: United Airlines becomes first carrier to mandate vaccine for U.S.-based employees https://t.co/MNIlfVHcpQ,"San Marcos, CA",,2021-08-16 23:36:43.265249_combined.csv
3788,laxradar,Mon Aug 09 17:46:19 +0000 2021,"United Airlines flight #UAL2372 spotted at 39,975 feet! https://t.co/puoudIzSIJ","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
3789,laxradar,Mon Aug 09 17:45:31 +0000 2021,United Airlines flight #UAL1741 spotted at 550 feet! https://t.co/KxtLmxrgB6,"Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
3790,laxradar,Mon Aug 09 17:44:52 +0000 2021,"United Airlines flight #UAL1224 spotted at 2,975 feet! https://t.co/nix5lSygN2","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
3791,ballerinaX,Mon Aug 09 17:44:29 +0000 2021,United Airlines becomes first carrier to mandate vaccine for U.S.-based employees https://t.co/MNIlfVHcpQ,,,2021-08-16 23:36:43.265249_combined.csv
3792,abbykcastro,Mon Aug 09 17:43:49 +0000 2021,Damn United Airlines wtf you doin,hawai’i - texas,,2021-08-16 23:36:43.265249_combined.csv
3793,bmaya8,Mon Aug 09 17:43:47 +0000 2021,"RT @SilverForest155: Some good news...
United Airlines has told its 67,000 U.S.-based employees that they will need to be inoculated agains…",texas,,2021-08-16 23:36:43.265249_combined.csv
3794,djchristar10,Mon Aug 09 17:42:48 +0000 2021,@Clear Are you at United Airlines at Logan yet?,"Boston, MA",,2021-08-16 23:36:43.265249_combined.csv
3795,goosegotdajuice,Mon Aug 09 17:42:24 +0000 2021,Don’t ever ever ever buy plane tickets from @United not worth the headaches when competent airlines are available..,,,2021-08-16 23:36:43.265249_combined.csv
3796,meissman11,Mon Aug 09 17:41:22 +0000 2021,@TunerAaron @rnoordhof5 @charliekirk11 I’m hopeful all business do what United Airlines just did. Mandatory vaccina… https://t.co/fX5jFuVNr3,United States,,2021-08-16 23:36:43.265249_combined.csv
3797,Lunchisnotfree,Mon Aug 09 17:40:43 +0000 2021,@JustinTrudeau @IPCC_CH Covid is a more pressing issue normal weather patterns are not. Please mandate vaccine requ… https://t.co/6ZcFiTuz1A,,,2021-08-16 23:36:43.265249_combined.csv
3798,K_Eli28,Mon Aug 09 17:39:54 +0000 2021,@JDRNADATBLM1 United Airlines is already doing it. And I’m here for it.,Texas,,2021-08-16 23:36:43.265249_combined.csv
3799,mogeladze1,Mon Aug 09 17:39:38 +0000 2021,Bizarre: Stowaway Pigeon Delays United Flight To Athens https://t.co/gsIeiINWEA via @simple_flying,boyton beach  kutaisi madrid brooyklin,,2021-08-16 23:36:43.265249_combined.csv
3800,QueensNews51,Mon Aug 09 17:37:50 +0000 2021,United Airlines will require US employees to be vaccinated https://t.co/WOP2YlwIl2,"Queens, NY",,2021-08-16 23:36:43.265249_combined.csv
3801,tammytabby,Mon Aug 09 17:36:32 +0000 2021,"United Airlines delay strands Team USA athletes, staff in Tokyo-
https://t.co/vv9qw5WC2O",Georgia  ,,2021-08-16 23:36:43.265249_combined.csv
3802,send2gl,Mon Aug 09 17:36:28 +0000 2021,"@KrystynaWisson Not sure why they are walking off flights, surely they are not trying to vax them on the aircraft.… https://t.co/poMRvbISh6",UK,,2021-08-16 23:36:43.265249_combined.csv
